,event,words,real_words,TIME-ARG,PLACE-ARG,REASON-ARG,CASUALTIES-ARG,TYPE-ARG,PARTICIPANT-ARG,INTENSITY-ARG,MAGNITUDE-ARG,NAME-ARG,SPEED-ARG,DEPTH-ARG,AFTER_EFFECTS-ARG,TEMPERATURE-ARG,EPICENTRE-ARG
338,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,NONE,2735,दावा,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,NONE,76,किया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,NONE,606,जा,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,NONE,17,रहा,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,NONE,18,है,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,NONE,56,कि,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,SUICIDE_ATTACK,362,यह,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,SUICIDE_ATTACK,320,हमला,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,NONE,544,आतंकी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,NONE,18375,नवीद,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,NONE,206,ने,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,NONE,76,किया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,NONE,18,है,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,NONE,691,क्योंकि,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,NONE,48,कुछ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,NONE,394,दिन,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,NONE,120,पहले,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,NONE,82,ही,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,NONE,2946,सोशल,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,NONE,540,मीडिया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,NONE,106,पर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,NONE,2948,वायरल,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,NONE,337,हुए,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,NONE,344,एक,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,NONE,5083,वीडियो,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,NONE,11,में,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,NONE,871,वह,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,NONE,498,अपने,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,NONE,3426,साथी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,NONE,3427,संग,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,NONE,2472,आइईडी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,NONE,613,तैयार,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,NONE,774,करता,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,NONE,14,नजर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,NONE,66,आया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,NONE,210,था,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,NONE,236,जानकारी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,NONE,6,के,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,NONE,87,अनुसार,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,NONE,76171,पुलवामा,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,NONE,11,में,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,NONE,1345,शाम,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,NONE,195,करीब,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,NONE,386,छह,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,NONE,1443,बजे,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,NONE,601,सेना,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,NONE,22,की,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,NONE,1149,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,NONE,2491,आरआर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,NONE,6,के,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,NONE,422,जवानों,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,NONE,29,का,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,NONE,344,एक,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,NONE,2161,दल,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,NONE,5287,नियमित,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,NONE,1794,गश्त,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,NONE,106,पर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,NONE,210,था,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,NONE,767,जब,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,NONE,362,यह,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,NONE,2161,दल,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,NONE,76171,अरिहाल,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,NONE,4311,पुल,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530,NONE,6,के,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,NONE,166,पास,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,NONE,183,पहुंचा,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,NONE,361,तो,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,NONE,233,वहां,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,NONE,2510,आतंकियों,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,NONE,206,ने,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,NONE,120,पहले,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,NONE,61,से,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,NONE,174,सड़क,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,NONE,969,किनारे,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,NONE,2525,खड़े,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,NONE,498,अपने,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,NONE,506,वाहन,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,NONE,2154,बम,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,NONE,11,में,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,NONE,6071,कथित,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,NONE,1694,तौर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,NONE,106,पर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,NONE,76171,रिमोट,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,NONE,61,से,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,NORMAL_BOMBING,3233,धमाका,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,NONE,135,कर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,NONE,209,दिया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,SUICIDE_ATTACK,116,इस,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,SUICIDE_ATTACK,1417,धमाके,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,NONE,11,में,0,0,0,0,0,0,0,0,0,0,0,1,0,0
603,NONE,595,सैन्य,0,0,0,0,0,0,0,0,0,0,0,1,0,0
604,NONE,506,वाहन,0,0,0,0,0,0,0,0,0,0,0,1,0,0
605,NONE,1138,बुरी,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606,NONE,153,तरह,0,0,0,0,0,0,0,0,0,0,0,1,0,0
607,NONE,505,क्षतिग्रस्त,0,0,0,0,0,0,0,0,0,0,0,1,0,0
608,NONE,489,हो,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,NONE,77,गया,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,NONE,204,और,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,NONE,5742,उसमें,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,NONE,357,सवार,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,NONE,386,छह,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,NONE,2511,सैन्यकर्मी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,NONE,204,और,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,NONE,233,वहां,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,NONE,61,से,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,NONE,3247,गुजर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,NONE,39,रहे,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,NONE,190,दो,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,NONE,202,स्थानीय,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,NONE,2512,नागरिक,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,NONE,1829,जख्मी,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,NONE,489,हो,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,NONE,253,गए,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,NONE,76171,pad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,SUICIDE_ATTACK,1417,धमाके,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,NONE,6,के,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,NONE,7,बाद,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,NONE,506,वाहन,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,NONE,61,से,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,NONE,1276,बाहर,0,0,0,0,0,0,0,0,0,0,0,0,0,0
